,scientific_name,red_list_category,year_published,assessment_date,population_trend,systems,region,habitat,phylum_name,class_name
4806,Labrisomus socorroensis,Vulnerable,2010,2007-05-25 00:00:00 UTC,Unknown,Marine,,Global,Vertebrates,Ray-finned fishes
4807,Chaenopsis schmitti,Vulnerable,2010,2007-05-25 00:00:00 UTC,Unknown,Marine,,Global,Vertebrates,Ray-finned fishes
4808,Azurina eupalama,Critically Endangered,2010,2008-05-27 00:00:00 UTC,Unknown,Marine,,Global,Vertebrates,Ray-finned fishes
4809,Gobiesox aethus,Vulnerable,2010,2007-05-25 00:00:00 UTC,Unknown,Marine,,Global,Vertebrates,Ray-finned fishes
4810,Haplochromis cassius,Critically Endangered,2010,2010-03-31 00:00:00 UTC,Decreasing,Freshwater,Afrotropical,"Global, Eastern Africa & Pan-Africa",Vertebrates,Ray-finned fishes
4811,Tomicodon abuelorum,Endangered,2010,2007-05-25 00:00:00 UTC,Decreasing,Marine,,Global,Vertebrates,Ray-finned fishes
4812,Cherax leckii,Critically Endangered,2010,2009-06-05 00:00:00 UTC,Unknown,Freshwater,Australasian,Global,Invertebrates,Crustaceans
4813,Corrosella anteisensis,Vulnerable,1996,1996-08-01 00:00:00 UTC,Unknown,Freshwater,Palearctic,Global,Mollusks,Snails & slugs
4814,Cobitis jadovaensis,Critically Endangered,2011,2010-08-22 00:00:00 UTC,Unknown,Freshwater,Palearctic,Global & Europe,Vertebrates,Ray-finned fishes
4815,Bythiospeum klemmi,Endangered,2010,2009-08-22 00:00:00 UTC,Unknown,Freshwater,Palearctic,"Global, Europe & Mediterranean",Mollusks,Snails & slugs
4816,Knipowitschia mrakovcici,Critically Endangered,2011,2010-11-05 00:00:00 UTC,Decreasing,Freshwater,Palearctic,Global & Europe,Vertebrates,Ray-finned fishes
4817,Iberochondrostoma lemmingii,Vulnerable,2011,2010-08-22 00:00:00 UTC,Decreasing,Freshwater,Palearctic,Global & Europe,Vertebrates,Ray-finned fishes
4818,Achondrostoma salmantinum,Endangered,2011,2010-08-05 00:00:00 UTC,Decreasing,Freshwater,Palearctic,Global & Europe,Vertebrates,Ray-finned fishes
4819,Squalius castellanus,Endangered,2011,2010-08-22 00:00:00 UTC,Decreasing,Freshwater,Palearctic,Global & Europe,Vertebrates,Ray-finned fishes
4820,Alburnoides maculatus,Vulnerable,2011,2010-11-08 00:00:00 UTC,Unknown,Freshwater,Palearctic,Global & Europe,Vertebrates,Ray-finned fishes
4821,Pseudanodonta complanata,Vulnerable,2011,2011-07-22 00:00:00 UTC,Unknown,Freshwater,Palearctic,Global,Mollusks,Molluscs
4822,Pseudanodonta complanata,Vulnerable,2011,2011-07-22 00:00:00 UTC,Unknown,Freshwater,Palearctic,Global,Mollusks,Molluscs
4823,Pseudanodonta complanata,Near Threatened,2011,2010-02-02 00:00:00 UTC,Decreasing,Freshwater,Palearctic,Europe,Mollusks,Molluscs
4824,Pseudanodonta complanata,Near Threatened,2011,2010-02-02 00:00:00 UTC,Decreasing,Freshwater,Palearctic,Europe,Mollusks,Molluscs
4825,Melanopsis brevicula,Critically Endangered,2010,2007-10-19 00:00:00 UTC,Unknown,Freshwater,Palearctic,"Global, Northern Africa & Pan-Africa",Mollusks,Snails & slugs
4826,Horatia sp. nov. 'haasei',Endangered,2010,2007-10-19 00:00:00 UTC,Unknown,Freshwater,Palearctic,"Global, Northern Africa & Pan-Africa",Mollusks,Snails & slugs
4827,Coelatura rotula,Vulnerable,2010,2008-06-06 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Central Africa & Pan-Africa",Mollusks,Molluscs
4828,Heideella sp. nov. 'makhfamanensis',Critically Endangered,2010,2007-10-19 00:00:00 UTC,Unknown,Freshwater,Palearctic,Northern Africa & Pan-Africa,Mollusks,Snails & slugs
4829,Lobogenes pusilla,Near Threatened,2010,2008-06-04 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Central Africa & Pan-Africa",Mollusks,Snails & slugs
4830,Giustia midarensis,Endangered,2010,2007-10-19 00:00:00 UTC,Unknown,Freshwater,Palearctic,"Global, Northern Africa & Pan-Africa",Mollusks,Snails & slugs
4831,Corrosella pallaryi,Critically Endangered,2010,2007-10-19 00:00:00 UTC,Unknown,Freshwater,Palearctic,"Global, Northern Africa & Pan-Africa",Mollusks,Snails & slugs
4832,Congodoma zairensis,Vulnerable,2010,2008-06-03 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Central Africa & Pan-Africa",Mollusks,Snails & slugs
4833,Melanopsis magnifica,Endangered,2010,2007-10-19 00:00:00 UTC,Unknown,Freshwater,Palearctic,"Global, Northern Africa & Pan-Africa",Mollusks,Snails & slugs
4834,Belgrandia sp. nov. 'wiwanensis',Vulnerable,2010,2007-10-19 00:00:00 UTC,Unknown,Freshwater,Palearctic,"Global, Northern Africa & Pan-Africa",Mollusks,Snails & slugs
4835,Cleopatra rugosa,Endangered,2010,2008-04-23 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Northeastern Africa & Pan-Africa",Mollusks,Snails & slugs
4836,Heideella knidirii,Endangered,2010,2007-10-19 00:00:00 UTC,Unknown,Freshwater,Palearctic,"Global, Northern Africa & Pan-Africa",Mollusks,Snails & slugs
4837,Hydrobia brondeli,Near Threatened,2010,2007-10-19 00:00:00 UTC,Unknown,Freshwater,Palearctic,"Global, Northern Africa & Pan-Africa",Mollusks,Snails & slugs
4838,Heideella sp. nov. 'valai',Critically Endangered,2010,2007-10-19 00:00:00 UTC,Unknown,Freshwater,Palearctic,"Global, Northern Africa & Pan-Africa",Mollusks,Snails & slugs
4839,Horatia sp. nov. 'aghbalensis',Endangered,2010,2007-10-19 00:00:00 UTC,Unknown,Freshwater,Palearctic,"Global, Northern Africa & Pan-Africa",Mollusks,Snails & slugs
4840,Funduella incisa,Endangered,2010,2008-06-03 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Central Africa & Pan-Africa",Mollusks,Snails & slugs
4841,Pseudocleopatra bennikei,Endangered,2010,2008-06-04 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Central Africa & Pan-Africa",Mollusks,Snails & slugs
4842,Unio abyssinicus,Endangered,2010,2008-04-23 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Northeastern Africa & Pan-Africa",Mollusks,Molluscs
4843,Bythinella sp. nov. 'tiznitensis',Critically Endangered,2010,2007-10-19 00:00:00 UTC,Unknown,Freshwater,Palearctic,Northern Africa & Pan-Africa,Mollusks,Snails & slugs
4844,Pseudogibbula cara,Critically Endangered,2010,2008-06-03 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Central Africa & Pan-Africa",Mollusks,Snails & slugs
4845,Cleopatra obscura,Vulnerable,2010,2008-06-05 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Central Africa & Pan-Africa",Mollusks,Snails & slugs
4846,Pseudamnicola leprevieri,Critically Endangered,2010,2007-10-19 00:00:00 UTC,Decreasing,Freshwater,Palearctic,"Global, Northern Africa & Pan-Africa",Mollusks,Snails & slugs
4847,Melanopsis scalaris,Endangered,2010,2007-10-19 00:00:00 UTC,Decreasing,Freshwater,Palearctic,"Global, Northern Africa & Pan-Africa",Mollusks,Snails & slugs
4848,Gabbiella spiralis,Endangered,2010,2008-06-04 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Central Africa & Pan-Africa",Mollusks,Snails & slugs
4849,Iglica soussensis,Critically Endangered,2010,2007-10-19 00:00:00 UTC,Unknown,Freshwater,Palearctic,"Global, Northern Africa & Pan-Africa",Mollusks,Snails & slugs
4850,Pseudoislamia sp. nov. 'yacoubii',Near Threatened,2010,2007-10-19 00:00:00 UTC,Unknown,Freshwater,Palearctic,Northern Africa & Pan-Africa,Mollusks,Snails & slugs
4851,Cleopatra mweruensis,Endangered,2010,2008-06-05 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Central Africa & Pan-Africa",Mollusks,Snails & slugs
4852,Potadoma ponthiervillensis,Endangered,2010,2008-06-03 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Central Africa & Pan-Africa",Mollusks,Snails & slugs
4853,Eussoia inopina,Endangered,2010,2004-05-30 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Eastern Africa & Pan-Africa",Mollusks,Snails & slugs
4854,Eussoia inopina,Endangered,2010,2004-05-30 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Eastern Africa & Pan-Africa",Mollusks,Snails & slugs
4855,Eussoia inopina,Endangered,2010,2008-04-23 00:00:00 UTC,Unknown,Freshwater,Afrotropical,Northeastern Africa,Mollusks,Snails & slugs
4856,Eussoia inopina,Endangered,2010,2008-04-23 00:00:00 UTC,Unknown,Freshwater,Afrotropical,Northeastern Africa,Mollusks,Snails & slugs
4857,Mercuria sp. nov. 'mirlheftensis',Endangered,2010,2007-10-19 00:00:00 UTC,Unknown,Freshwater,Palearctic,Northern Africa & Pan-Africa,Mollusks,Snails & slugs
4858,Melanopsis subgraellsiana,Vulnerable,2010,2007-10-19 00:00:00 UTC,Unknown,Freshwater,Palearctic,"Global, Northern Africa & Pan-Africa",Mollusks,Snails & slugs
4859,Hydrobia luvilana,Vulnerable,2010,2008-06-03 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Central Africa & Pan-Africa",Mollusks,Snails & slugs
4860,Gabbiella verdcourti,Endangered,2010,2004-05-30 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Eastern Africa & Pan-Africa",Mollusks,Snails & slugs
4861,Hydrobia plena,Endangered,2010,2008-06-03 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Central Africa & Pan-Africa",Mollusks,Snails & slugs
4862,Pseudocleopatra dartevellei,Critically Endangered,2010,2008-06-05 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Central Africa & Pan-Africa",Mollusks,Snails & slugs
4863,Melanoides agglutinans,Critically Endangered,2010,2008-06-04 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Central Africa & Pan-Africa",Mollusks,Snails & slugs
4864,Apricaphanius iberus,Endangered,2006,2006-01-31 00:00:00 UTC,Decreasing,Freshwater,Palearctic,Global & Europe,Vertebrates,Ray-finned fishes
4865,Septariellina congolensis,Critically Endangered,2010,2008-06-03 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Central Africa & Pan-Africa",Mollusks,Snails & slugs
4866,Potadoma alutacea,Vulnerable,2010,2008-06-03 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Central Africa & Pan-Africa",Mollusks,Snails & slugs
4867,Anodonta pallaryi,Critically Endangered,2010,2007-10-03 00:00:00 UTC,Decreasing,Freshwater,Palearctic,"Global, Northern Africa & Pan-Africa",Mollusks,Molluscs
4868,Giustia mellalensis,Critically Endangered,2010,2007-10-19 00:00:00 UTC,Unknown,Freshwater,Palearctic,"Global, Northern Africa & Pan-Africa",Mollusks,Snails & slugs
4869,Mutela langi,Endangered,2010,2008-06-06 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Central Africa & Pan-Africa",Mollusks,Molluscs
4870,Pseudamnicola meluzzii,Vulnerable,2010,2007-10-19 00:00:00 UTC,Unknown,Freshwater,Palearctic,"Global, Northern Africa & Pan-Africa",Mollusks,Snails & slugs
4871,Melanopsis chlorotica,Critically Endangered,2010,2007-10-19 00:00:00 UTC,Unknown,Freshwater,Palearctic,"Global, Northern Africa & Pan-Africa",Mollusks,Snails & slugs
4872,Gabbiella matadina,Critically Endangered,2010,2008-06-03 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Central Africa & Pan-Africa",Mollusks,Snails & slugs
4873,Lymnaea maroccana,Endangered,2010,2007-10-19 00:00:00 UTC,Unknown,Freshwater,Palearctic,"Global, Northern Africa & Pan-Africa",Mollusks,Snails & slugs
4874,Potadoma wansoni,Critically Endangered,2010,2008-06-05 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Central Africa & Pan-Africa",Mollusks,Snails & slugs
4875,Theodoxus marteli,Vulnerable,2010,2007-10-19 00:00:00 UTC,Decreasing,Freshwater,Palearctic,"Global, Northern Africa & Pan-Africa",Mollusks,Snails & slugs
4876,Potadoma liricincta,Near Threatened,2010,2008-06-04 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Central Africa & Pan-Africa",Mollusks,Snails & slugs
4877,Giustia bodoni,Endangered,2010,2007-10-19 00:00:00 UTC,Unknown,Freshwater,Palearctic,"Global, Northern Africa & Pan-Africa",Mollusks,Snails & slugs
4878,Mutela legumen,Vulnerable,2010,2008-06-06 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Central Africa & Pan-Africa",Mollusks,Molluscs
4879,Anodonta lucasi,Critically Endangered,2010,2007-10-03 00:00:00 UTC,Decreasing,Freshwater,Palearctic,"Global, Northern Africa & Pan-Africa",Mollusks,Molluscs
4880,Giustia janai,Endangered,2010,2007-10-19 00:00:00 UTC,Unknown,Freshwater,Palearctic,"Global, Northern Africa & Pan-Africa",Mollusks,Snails & slugs
4881,Heideella sp. nov. 'salahi',Endangered,2010,2007-10-19 00:00:00 UTC,Unknown,Freshwater,Palearctic,"Global, Northern Africa & Pan-Africa",Mollusks,Snails & slugs
4882,Belgrandiella sp. nov. 'ramdanii',Critically Endangered,2010,2007-10-19 00:00:00 UTC,Unknown,Freshwater,Palearctic,Northern Africa & Pan-Africa,Mollusks,Snails & slugs
4883,Cleopatra pilula,Endangered,2010,2008-06-05 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Central Africa & Pan-Africa",Mollusks,Snails & slugs
4884,Cleopatra athiensis,Endangered,2010,2004-05-30 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Eastern Africa & Pan-Africa",Mollusks,Snails & slugs
4885,Giustia gofasi,Endangered,2010,2007-10-19 00:00:00 UTC,Unknown,Freshwater,Palearctic,"Global, Northern Africa & Pan-Africa",Mollusks,Snails & slugs
4886,Pisidium ethiopicum,Critically Endangered,2010,2008-04-23 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Northeastern Africa & Pan-Africa",Mollusks,Molluscs
4887,Attebania bernasconii,Critically Endangered,2010,2007-10-19 00:00:00 UTC,Unknown,Freshwater,Palearctic,"Global, Northern Africa & Pan-Africa",Mollusks,Snails & slugs
4888,Melanoides dupuisi,Vulnerable,2010,2008-06-04 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Central Africa & Pan-Africa",Mollusks,Snails & slugs
4889,Tanganyicia michelae,Vulnerable,2010,2004-05-30 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Eastern Africa & Pan-Africa",Mollusks,Snails & slugs
4890,Giustia sp. nov. 'meskiensis',Endangered,2010,2007-10-19 00:00:00 UTC,Unknown,Freshwater,Palearctic,Northern Africa & Pan-Africa,Mollusks,Snails & slugs
4891,Hydrobia djerbaensis,Vulnerable,2010,2007-10-19 00:00:00 UTC,Unknown,Freshwater,Palearctic,"Global, Northern Africa & Pan-Africa",Mollusks,Snails & slugs
4892,Giustia costata,Critically Endangered,2010,2007-10-19 00:00:00 UTC,Unknown,Freshwater,Palearctic,"Global, Northern Africa & Pan-Africa",Mollusks,Snails & slugs
4893,Melanoides wagenia,Endangered,2010,2008-06-04 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Central Africa & Pan-Africa",Mollusks,Snails & slugs
4894,Hydrobia schoutedeni,Endangered,2010,2008-06-04 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Central Africa & Pan-Africa",Mollusks,Snails & slugs
4895,Melanoides kinshassaensis,Endangered,2010,2008-06-04 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Central Africa & Pan-Africa",Mollusks,Snails & slugs
4896,Incertihydrobia teesdalei,Critically Endangered,2010,2004-05-30 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Eastern Africa & Pan-Africa",Mollusks,Snails & slugs
4897,Jubaia aethiopica,Critically Endangered,2010,2008-04-23 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Northeastern Africa & Pan-Africa",Mollusks,Snails & slugs
4898,Segmentorbis excavatus,Critically Endangered,2010,2008-06-05 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Central Africa & Pan-Africa",Mollusks,Snails & slugs
4899,Segmentorbis eussoensis,Vulnerable,2010,2003-12-10 00:00:00 UTC,Unknown,Freshwater,Afrotropical,Eastern Africa,Mollusks,Snails & slugs
4900,Melanopsis letourneuxi,Endangered,2010,2007-10-19 00:00:00 UTC,Unknown,Freshwater,Palearctic,"Global, Northern Africa & Pan-Africa",Mollusks,Snails & slugs
4901,Melanopsis saharica,Critically Endangered,2010,2007-10-19 00:00:00 UTC,Unknown,Freshwater,Palearctic,"Global, Northern Africa & Pan-Africa",Mollusks,Snails & slugs
4902,Liminitesta sulcata,Endangered,2010,2008-06-03 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Central Africa & Pan-Africa",Mollusks,Snails & slugs
4903,Potadoma nyongensis,Endangered,2010,2008-06-04 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Central Africa & Pan-Africa",Mollusks,Snails & slugs
4904,Hydrobia rheophila,Critically Endangered,2010,2008-06-03 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Central Africa & Pan-Africa",Mollusks,Snails & slugs
4905,Margaritifera marocana,Critically Endangered,2010,2007-05-04 00:00:00 UTC,Decreasing,Freshwater,Palearctic,"Global, Northern Africa & Pan-Africa",Mollusks,Molluscs
4906,Pisidium montigenum,Near Threatened,2010,2004-05-30 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Eastern Africa & Pan-Africa",Mollusks,Molluscs
4907,Potadoma trochiformis,Endangered,2010,2008-06-05 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Central Africa & Pan-Africa",Mollusks,Snails & slugs
4908,Corrosella marocana,Endangered,2010,2007-10-19 00:00:00 UTC,Unknown,Freshwater,Palearctic,"Global, Northern Africa & Pan-Africa",Mollusks,Snails & slugs
4909,Unio foucauldianus,Critically Endangered,2010,2007-05-01 00:00:00 UTC,Decreasing,Freshwater,Palearctic,"Global, Northern Africa & Pan-Africa",Mollusks,Molluscs
4910,Unio durieui,Endangered,2010,2007-05-04 00:00:00 UTC,Decreasing,Freshwater,Palearctic,"Global, Northern Africa & Pan-Africa",Mollusks,Molluscs
4911,Heideella sp. nov. 'kerdouensis',Critically Endangered,2010,2007-10-19 00:00:00 UTC,Unknown,Freshwater,Palearctic,Northern Africa & Pan-Africa,Mollusks,Snails & slugs
4912,Melanoides crawshayi,Endangered,2010,2008-06-04 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Central Africa & Pan-Africa",Mollusks,Snails & slugs
4913,Mercuria punica,Critically Endangered,2010,2007-10-19 00:00:00 UTC,Unknown,Freshwater,Palearctic,"Global, Northern Africa & Pan-Africa",Mollusks,Snails & slugs
4914,Pseudogibbula duponti,Critically Endangered,2010,2008-06-03 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Central Africa & Pan-Africa",Mollusks,Snails & slugs
4915,Melanopsis mourebeyensis,Endangered,2010,2007-10-19 00:00:00 UTC,Unknown,Freshwater,Palearctic,"Global, Northern Africa & Pan-Africa",Mollusks,Snails & slugs
4916,Valvatorbis mauritii,Critically Endangered,2010,2008-06-03 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Central Africa & Pan-Africa",Mollusks,Snails & slugs
4917,Melanoides nsendweensis,Near Threatened,2010,2007-06-05 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Central Africa & Pan-Africa",Mollusks,Snails & slugs
4918,Maroccopsis agadirensis,Endangered,2010,2007-10-19 00:00:00 UTC,Unknown,Freshwater,Palearctic,"Global, Northern Africa & Pan-Africa",Mollusks,Snails & slugs
4919,Coelatura stagnorum,Endangered,2010,2008-06-06 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Central Africa & Pan-Africa",Mollusks,Molluscs
4920,Melanoides mweruensis,Vulnerable,2010,2008-06-04 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Central Africa & Pan-Africa",Mollusks,Snails & slugs
4921,Giustia saidai,Critically Endangered,2010,2007-10-19 00:00:00 UTC,Unknown,Freshwater,Palearctic,"Global, Northern Africa & Pan-Africa",Mollusks,Snails & slugs
4922,Heideella sp. nov. 'boulali',Endangered,2010,2007-10-19 00:00:00 UTC,Unknown,Freshwater,Palearctic,Northern Africa & Pan-Africa,Mollusks,Snails & slugs
4923,Afrogyrorbis bicarinatus,Vulnerable,2010,2003-08-01 00:00:00 UTC,Unknown,Freshwater,Afrotropical,Eastern Africa,Mollusks,Snails & slugs
4924,Hydrobia joossei,Near Threatened,2010,2007-10-19 00:00:00 UTC,Unknown,Freshwater,Palearctic,Northern Africa & Pan-Africa,Mollusks,Snails & slugs
4925,Nyassunio ujijiensis,Endangered,2010,2008-06-06 00:00:00 UTC,Unknown,Freshwater,Afrotropical,Central Africa,Mollusks,Molluscs
4926,Potadoma zenkeri,Endangered,2010,2008-06-05 00:00:00 UTC,Unknown,Freshwater,Afrotropical,"Global, Central Africa & Pan-Africa",Mollusks,Snails & slugs
4927,Hubendickia gochenouri,Near Threatened,2011,2010-07-29 00:00:00 UTC,Unknown,Freshwater,Indomalayan,Global,Mollusks,Snails & slugs
4928,Hubendickia tuberculata,Near Threatened,2011,2010-07-29 00:00:00 UTC,Unknown,Freshwater,Indomalayan,Global,Mollusks,Snails & slugs
4929,Lacunopsis coronata,Near Threatened,2011,2010-08-03 00:00:00 UTC,Unknown,Freshwater,Indomalayan,Global,Mollusks,Snails & slugs
4930,Halewisia conica,Near Threatened,2011,2010-08-03 00:00:00 UTC,Unknown,Freshwater,Indomalayan,Global,Mollusks,Snails & slugs
4931,Hubendickia subulata,Near Threatened,2011,2010-08-03 00:00:00 UTC,Unknown,Freshwater,Indomalayan,Global,Mollusks,Snails & slugs
4932,Stenothyra wykoffi,Near Threatened,2011,2010-08-05 00:00:00 UTC,Unknown,Freshwater,Indomalayan,Global,Mollusks,Snails & slugs
4933,Hubendickia schuetti,Near Threatened,2011,2010-07-29 00:00:00 UTC,Unknown,Freshwater,Indomalayan,Global,Mollusks,Snails & slugs
4934,Hydrorissoia munensis,Vulnerable,2011,2010-07-29 00:00:00 UTC,Unknown,Freshwater,Indomalayan,Global,Mollusks,Snails & slugs
4935,Hubendickia pellucida,Vulnerable,2011,2010-08-03 00:00:00 UTC,Unknown,Freshwater,Indomalayan,Global,Mollusks,Snails & slugs
4936,Hubendickia schlickumi,Near Threatened,2011,2010-07-29 00:00:00 UTC,Unknown,Freshwater,Indomalayan,Global,Mollusks,Snails & slugs
4937,Anulotaia forcarti,Endangered,2011,2010-07-26 00:00:00 UTC,Unknown,Freshwater,Indomalayan,Global,Mollusks,Snails & slugs
4938,Jullienia prasongi,Vulnerable,2011,2010-08-03 00:00:00 UTC,Unknown,Freshwater,Indomalayan,Global,Mollusks,Snails & slugs
4939,Pachydrobia incerta,Near Threatened,2011,2010-08-03 00:00:00 UTC,Unknown,Freshwater,Indomalayan,Global,Mollusks,Snails & slugs
